scientific_name,date,longitude,latitude,quality_grade
Magicicada cassinii,2021-06-07,-84.700709826,39.0909228962,research
Magicicada septendecim,2021-06-07,-84.6049846907,39.0086524692,needs_id
Magicicada cassinii,2021-06-07,-84.7984441804,39.1718975456,needs_id
Magicicada septendecula,2021-06-07,-84.7612911251,39.1792809293,research
Magicicada cassinii,2021-06-07,-84.6580585805,39.0296710005,research
Magicicada cassinii,2021-06-07,-84.7513550402,39.0980519281,research
Magicicada cassinii,2021-06-13,-84.38499612,40.15719232,research
Magicicada septendecim,2021-06-13,-76.8960130697,39.1535640184,research
Magicicada septendecim,2021-06-12,-77.0599034507,38.9497366382,research
Magicicada,2021-06-13,-74.7906926703,40.391530596,needs_id
Magicicada septendecim,2021-06-13,-77.0614,38.892505,research
Magicicada,2021-06-13,-75.437877438,40.3437422048,needs_id
Magicicada cassinii,2021-06-13,-85.6869499722,38.2197019722,research
Magicicada cassinii,2021-06-13,-85.686952,38.219695,research
Magicicada septendecim,2021-06-13,-87.8131633333,39.4075916667,research
Magicicada septendecim,2021-06-13,-85.686992,38.2196739722,research
Magicicada septendecim,2021-06-13,-83.5997916386,42.3164299125,research
Magicicada,2021-06-13,-82.9300668463,40.227221665,research
Magicicada,2021-06-13,-77.0825947076,38.8995862962,needs_id
Magicicada septendecim,2021-06-13,-75.7803111523,39.6500710564,research
Magicicada,2021-06-13,-76.6017861111,39.0755777778,research
Magicicada septendecula,2021-06-13,-77.4950261134,39.03504705,research
Magicicada,2021-06-13,-77.1109143422,38.8666698076,needs_id
Magicicada,2021-06-13,-76.60161232,39.07557672,research
Magicicada,2021-06-05,-77.2864879,39.8522417,needs_id
Magicicada septendecim,2021-06-05,-77.2864879,39.8522417,research
Magicicada septendecim,2021-06-05,-77.2864879,39.8522417,research
Magicicada,2021-06-05,-77.2864879,39.8522417,needs_id
Magicicada,2021-06-05,-77.2864879,39.8522417,needs_id
Magicicada cassinii,2021-06-05,-77.2864879,39.8522417,research
Magicicada cassinii,2021-06-05,-77.2864879,39.8522417,research
Magicicada septendecim,2021-06-05,-77.2864879,39.8522417,research
Magicicada cassinii,2021-06-13,-77.0863974094,38.8968217116,research
Magicicada septendecim,2021-06-13,-75.777381,39.712873,research
Magicicada,2021-06-13,-84.1679884191,39.6200217197,needs_id
Magicicada cassinii,2021-06-13,-78.0607527778,39.0628861111,research
Magicicada septendecim,2021-06-13,-83.7481737883,42.2805783945,research
Magicicada septendecim,2021-06-13,-83.7482149434,42.2805200564,research
Magicicada septendecim,2021-06-13,-83.7482888718,42.2804685915,research
Magicicada septendecula,2021-06-13,-76.7851333333,39.4554466667,research
Magicicada septendecim,2021-06-13,-83.746384671,42.2789415764,research
Magicicada septendecim,2021-06-13,-84.16769298,39.61994976,research
Magicicada septendecim,2021-06-13,-82.880553,40.0729609722,research
Magicicada septendecim,2021-06-13,-76.6015972222,39.075375,research
Magicicada cassinii,2021-06-13,-84.1679111111,39.6201527778,research
Magicicada,2021-06-13,-77.04004558,39.39302153,needs_id
Magicicada,2021-06-13,-83.0056359899,40.2253631037,needs_id
Magicicada,2021-06-13,-83.0059585203,40.2252181328,needs_id
Magicicada cassinii,2021-06-13,-84.16003631,39.63667254,research
Magicicada septendecim,2021-06-02,-75.8125833333,39.7235616667,research
Magicicada,2021-06-12,-76.7801015787,39.0630249114,needs_id
Magicicada septendecim,2021-06-13,-75.7773389295,39.7128976048,research
Magicicada septendecim,2021-06-13,-74.61189847,40.43487756,research
Magicicada,2021-06-04,-75.3720333333,40.4198616667,needs_id
Magicicada,2021-06-13,-77.3165945779,39.0603208522,needs_id
Magicicada,2021-06-13,-77.4727037677,38.8123764334,needs_id
Magicicada septendecim,2021-06-13,-74.7581116667,40.330455,research
Magicicada septendecim,2021-06-13,-78.1391138333,39.2173466667,research
Magicicada,2021-06-13,-83.0054143724,40.225557019,needs_id
Magicicada septendecim,2021-06-13,-78.4295722222,39.3085861111,research
Magicicada septendecim,2021-06-10,-77.4295371,38.9863229997,research
Magicicada septendecim,2021-06-13,-76.7132890597,39.4106556023,research
Magicicada cassinii,2021-06-13,-77.2774116667,38.9343616667,research
Magicicada septendecim,2021-06-13,-76.9200019722,38.9850089722,research
Magicicada septendecim,2021-06-13,-77.065132458,38.8964395602,research
Magicicada septendecim,2021-06-13,-76.7132890597,39.4106556023,research
Magicicada septendecim,2021-06-13,-76.7132890597,39.4106556023,research
Magicicada septendecim,2021-06-13,-77.0169503744,39.0657937803,research
Magicicada,2021-06-13,-76.7348835,39.2528476,needs_id
Magicicada septendecim,2021-06-13,-76.4264493889,39.2072452222,research
Magicicada,2021-06-13,-76.8174568115,39.2925103039,needs_id
Magicicada,2021-06-13,-77.082535699,38.8934983271,needs_id
Magicicada septendecim,2021-06-13,-76.4841366667,38.9955466667,research
Magicicada,2021-06-13,-77.6418907157,39.1517549675,needs_id
Magicicada,2021-06-13,-77.2823817284,40.1062108297,needs_id
Magicicada septendecula,2021-06-13,-76.5977755047,39.5950603907,research
Magicicada septendecim,2021-06-12,-76.8786611111,38.9998694444,research
Magicicada septendecim,2021-06-13,-76.4814933333,38.998175,research
Magicicada cassinii,2021-06-12,-76.8811805556,39.0005722222,research
Magicicada septendecim,2021-06-12,-76.8821861111,39.0008611111,research
Magicicada septendecim,2021-06-13,-76.4815833333,38.9983316667,research
Magicicada septendecim,2021-06-13,-76.481635,38.998865,research
Magicicada septendecim,2021-06-13,-76.4895383333,39.010605,research
Magicicada septendecim,2021-06-12,-84.5462833333,39.0725944444,research
Magicicada septendecim,2021-06-12,-84.5462833333,39.0725944444,research
Magicicada septendecim,2021-06-13,-76.53812,39.066615,research
Magicicada cassinii,2021-06-13,-77.6816918889,39.3297311111,research
Magicicada septendecim,2021-06-13,-77.2451389,38.8278191,research
Magicicada septendecim,2021-06-13,-76.6017944444,39.0749111111,research
Magicicada,2021-06-13,-77.0455638333,38.9107283333,needs_id
Magicicada,2021-06-12,-77.9266094773,39.9929031907,needs_id
Magicicada,2021-06-13,-84.7680511475,39.5012588501,needs_id
Magicicada septendecim,2021-06-13,-76.6267,38.79713,research
Magicicada,2021-06-13,-77.3331857008,38.9316220908,needs_id
Magicicada,2021-06-13,-82.9514083862,40.1949920654,needs_id
Magicicada cassinii,2021-06-13,-76.839675,39.1838716667,research
Magicicada,2021-06-13,-86.4616470337,38.0965499878,needs_id
Magicicada septendecim,2021-06-13,-76.5437616667,39.0599583333,research
Magicicada septendecim,2021-06-13,-76.63578,38.7837533333,research
Magicicada septendecim,2021-06-13,-76.6476216667,38.7705,research
Magicicada cassinii,2021-06-05,-77.2801919,38.8821839,research
Magicicada cassinii,2021-06-13,-76.8472440262,39.1831630469,research
Magicicada septendecim,2021-06-05,-77.2793550508,38.8838208217,research
Magicicada septendecim,2021-06-13,-76.6476366667,38.7551333333,research
Magicicada,2021-06-12,-83.2699744776,39.9447409734,needs_id
Magicicada,2021-06-13,-82.5489931129,35.7192281922,needs_id
Magicicada cassinii,2021-06-12,-76.7053595,39.2198125,research
Magicicada,2021-06-13,-86.0234611667,39.8665083333,needs_id
Magicicada septendecula,2021-06-12,-77.2530969676,38.8895331679,research
Magicicada,2021-06-13,-84.9259055556,39.8150722222,research
Magicicada septendecim,2021-06-13,-84.9254777778,39.81595,research
Magicicada cassinii,2021-06-13,-84.9255305556,39.8153888889,research
Magicicada cassinii,2021-06-13,-84.9255,39.8160611111,research
Magicicada septendecim,2021-06-13,-84.9296388889,39.8183611111,research
Magicicada,2021-06-13,-86.0240810481,39.8667746017,needs_id
Magicicada septendecim,2021-06-10,-76.5641666667,39.3241666667,research
Magicicada,2021-06-13,-77.24097469,38.82549685,needs_id
Magicicada septendecim,2021-06-13,-76.5631866667,38.7683716667,research
Magicicada,2021-06-04,-77.3334587,38.721063,needs_id
Magicicada septendecim,2021-06-12,-77.2049716667,39.261795,research
Magicicada septendecim,2021-06-04,-77.3334587,38.721063,research
Magicicada septendecim,2021-06-13,-84.5150823,39.1723859,research
Magicicada septendecim,2021-06-13,-76.7509156589,38.9985596079,research
Magicicada septendecim,2021-06-13,-83.69853297,42.31690404,research
Magicicada septendecim,2021-06-13,-76.5616616667,38.758545,research
Magicicada septendecim,2021-06-13,-77.1050307155,38.891401822,research
Magicicada,2021-06-13,-76.6244939722,40.143939,needs_id
Magicicada septendecim,2021-06-13,-84.5138063282,39.1748591373,research
Magicicada septendecim,2021-06-12,-77.092821,38.963028,research
Magicicada septendecim,2021-06-13,-76.5643533333,38.732855,research
Magicicada cassinii,2021-06-13,-83.854351922,35.9563097561,research
Magicicada,2021-06-13,-86.0220763526,39.857485968,needs_id
Magicicada,2021-06-13,-82.2550366667,36.342895,needs_id
Magicicada septendecim,2021-06-13,-77.08195,38.8950472222,research
Magicicada septendecim,2021-06-13,-84.5149169,39.1771644,research
Magicicada cassinii,2021-06-13,-77.0972083333,38.8879111111,research
Magicicada septendecim,2021-06-13,-76.8505259457,39.0962944026,research
Magicicada cassinii,2021-06-13,-77.0913333333,38.8926083333,research
Magicicada cassinii,2021-06-13,-77.0913333333,38.8926083333,research
Magicicada cassinii,2021-06-13,-77.0904388889,38.89585,research
Magicicada cassinii,2021-06-13,-77.0913611111,38.892675,research
Magicicada septendecim,2021-06-13,-77.0902555556,38.8926527778,research
Magicicada cassinii,2021-06-13,-77.0913611111,38.892675,research
Magicicada septendecim,2021-06-13,-77.0902555556,38.8926527778,research
Magicicada cassinii,2021-06-13,-77.0881055556,38.8927777778,research
Magicicada cassinii,2021-06-13,-77.0876722222,38.8930111111,research
Magicicada cassinii,2021-06-13,-77.0876722222,38.8930111111,research
Magicicada cassinii,2021-06-12,-75.4056572,40.3553542,research
Magicicada cassinii,2021-06-12,-75.4056572,40.3553542,research
Magicicada,2021-06-13,-74.8721878155,40.5056086216,needs_id
Magicicada,2021-06-13,-85.6734639,41.26361145,needs_id
Magicicada,2021-06-13,-77.3612372472,38.9672585472,needs_id
Magicicada septendecim,2021-06-12,-76.9188269063,39.4642033616,research
Magicicada septendecim,2021-06-13,-76.5307483333,39.0995533333,research
Magicicada,2021-06-09,-77.05853333,38.93254667,needs_id
Magicicada,2021-06-09,-77.05786117,38.93218833,needs_id
Magicicada,2021-06-13,-87.4229530245,39.4264187073,needs_id
Magicicada,2021-06-12,-76.6280883333,39.348025,needs_id
Magicicada,2021-06-13,-83.0389083333,40.1153721667,needs_id
Magicicada cassini,2021-06-12,-77.1173399831,39.0464165667,needs_id
Magicicada septendecim,2021-06-12,-76.9087083333,39.1322138889,research
Magicicada septendecim,2021-06-12,-77.0072,39.00943,research
Magicicada septendecim,2021-06-12,-76.9024283333,38.8402533333,research
Magicicada septendecim,2021-06-12,-76.9037783333,38.8370633333,research
Magicicada septendecim,2021-06-11,-76.2510833333,39.4816783427,research
Magicicada,2021-06-13,-83.038925,40.1154111667,research
Magicicada septendecim,2021-06-12,-76.526966,38.801453,research
Magicicada,2021-06-13,-85.7504315047,38.246811309,research
Magicicada septendecim,2021-06-07,-77.2716505,38.7934466,research
Magicicada,2021-06-06,-84.2709256809,37.953461508,needs_id
Magicicada,2021-06-12,-84.7317283333,39.5119166667,research
Magicicada septendecim,2021-06-12,-85.7038617,38.2384423,research
Magicicada septendecim,2021-06-12,-83.01278055,40.1248333333,research
Magicicada septendecim,2021-06-12,-77.2791583333,38.9170083333,research
Magicicada,2021-06-13,-76.5785020217,39.402111955,research
Magicicada septendecula,2021-06-13,-75.8893385067,39.6583545172,research
Magicicada septendecim,2021-06-10,-76.7696757816,39.1263482495,needs_id
Magicicada cassinii,2021-06-12,-76.9893033333,38.9316866667,research
Magicicada,2021-06-13,-83.0389583333,40.1154221667,research
Magicicada cassinii,2021-06-10,-76.7452211201,39.1162976266,needs_id
Magicicada septendecim,2021-06-13,-75.9749862732,39.7049523663,research
Magicicada cassinii,2021-06-12,-77.2426916667,38.853395,research
Magicicada septendecim,2021-06-12,-77.0808559127,39.2136224701,research
Magicicada septendecim,2021-06-12,-77.0853266667,39.2189566667,research
Magicicada septendecim,2021-06-12,-77.0810166667,39.2202266667,research
Magicicada septendecim,2021-06-12,-77.080475,39.2186433333,research
Magicicada,2021-06-12,-77.0822077319,39.2134562072,research
Magicicada,2021-06-12,-77.0847933333,39.2200733333,needs_id
Magicicada septendecim,2021-06-12,-77.085205,39.2200816667,research
Magicicada septendecim,2021-06-12,-77.0851966667,39.2200616667,research
Magicicada septendecim,2021-06-13,-75.8940000276,39.7280093584,research
Magicicada septendecim,2021-06-03,-83.6404416667,42.3076383333,needs_id
Magicicada septendecim,2021-06-03,-83.6345583333,42.3075916667,needs_id
Magicicada cassinii,2021-06-12,-76.7959840434,39.1786174737,research
Magicicada,2021-06-13,-83.0388638333,40.1154138333,research
Magicicada,2021-06-13,-83.0389601258,40.1159677201,research
Magicicada,2021-06-13,-77.0469014075,39.3652703782,research
Magicicada,2021-06-12,-85.6931216145,38.2390429729,needs_id
Magicicada,2021-06-12,-86.4651039988,39.0501718219,needs_id
Magicicada septendecim,2021-06-12,-75.3011806349,40.0263382166,research
Magicicada septendecula,2021-06-12,-77.500646346,39.0271081422,research
Magicicada septendecim,2021-06-12,-77.0942920609,38.869023399,research
Magicicada septendecim,2021-06-12,-77.412974839,38.9686724164,research
Magicicada septendecula,2021-06-13,-76.5779900551,39.4022632525,research
Magicicada septendecim,2021-06-12,-83.7127786875,42.3562985195,research
Magicicada,2021-06-12,-76.6706468473,39.3606121646,needs_id
Magicicada septendecim,2021-06-12,-76.973105,38.9106466667,research
Magicicada,2021-06-12,-83.1041138333,40.0991471667,research
Magicicada septendecim,2021-06-12,-74.8407918402,40.4241862055,research
Magicicada septendecim,2021-06-08,-86.4357083333,39.5925666667,needs_id
Magicicada septendecim,2021-06-12,-76.080053,39.725408,research
Magicicada septendecim,2021-06-12,-76.7094222222,38.8792277778,research
Magicicada,2021-06-07,-86.4357133333,39.5927466667,needs_id
Magicicada,2021-06-11,-75.0091055556,40.3722194444,needs_id
Magicicada,2021-06-12,-75.2247046307,40.4727517488,research
Magicicada septendecim,2021-06-12,-76.7598219316,38.6642284492,research
Magicicada,2021-06-12,-77.566937296,39.3092302198,needs_id
Magicicada septendecim,2021-06-12,-76.7961158696,38.7387537036,research
Magicicada,2021-06-12,-77.1055611111,38.8857222222,research
Magicicada,2021-06-12,-77.1055611111,38.8857222222,research
Magicicada septendecim,2021-06-12,-76.2301084501,40.2678200051,research
Magicicada septendecim,2021-06-12,-76.594684465,39.2431232967,research
Magicicada septendecim,2021-06-02,-77.3315716667,38.9264833333,needs_id
Magicicada,2021-06-09,-84.395573473,39.7363230114,needs_id
Magicicada septendecim,2021-06-12,-77.0950388889,38.8983222222,research
Magicicada cassinii,2021-06-12,-77.105025,38.8909416667,research
Magicicada septendecim,2021-06-12,-77.1040888889,38.8911333333,research
Magicicada cassinii,2021-06-12,-77.1031805556,38.8912444444,research
Magicicada cassinii,2021-06-12,-77.1031805556,38.8912444444,research
Magicicada,2021-06-12,-84.6341323853,38.8312721252,needs_id
Magicicada cassinii,2021-06-06,-86.541803,39.1982459722,research
Magicicada septendecim,2021-06-12,-77.0983861111,38.8982861111,research
Magicicada cassinii,2021-06-12,-77.0984916667,38.8985638889,research
Magicicada cassinii,2021-06-12,-77.0969333333,38.8985777778,research
Magicicada septendecim,2021-06-12,-77.0960611111,38.8990166667,research
Magicicada septendecim,2021-06-12,-76.76609029,38.6306459193,research
Magicicada septendecim,2021-06-12,-76.6633529766,38.6433520696,research
Magicicada,2021-06-12,-76.7181166286,38.6836949095,research
Magicicada septendecim,2021-06-12,-77.2540664673,38.9979019165,casual
Magicicada septendecim,2021-06-12,-77.0956527778,38.8988,research
Magicicada cassinii,2021-06-12,-84.5447060466,39.1638049277,research
Magicicada septendecim,2021-06-12,-83.6636958345,42.3036113054,research
Magicicada septendecim,2021-06-12,-77.0946666667,38.8981833333,research
Magicicada septendecim,2021-06-12,-77.0943361111,38.8979722222,research
Magicicada septendecim,2021-06-12,-74.6754533333,40.3334533333,research
Magicicada septendecim,2021-06-12,-77.0943361111,38.8979722222,research
Magicicada septendecim,2021-06-12,-77.0928083333,38.8946416667,research
Magicicada cassinii,2021-06-12,-77.0914944444,38.8934194444,research
Magicicada cassinii,2021-06-12,-77.0820972222,38.8953111111,research
Magicicada cassinii,2021-06-12,-77.0820972222,38.8953111111,research
Magicicada cassinii,2021-06-12,-77.0864833333,38.8925166667,research
Magicicada,2021-06-12,-77.8115216667,39.1451916667,research
Magicicada septendecim,2021-06-12,-76.8893167041,39.1449984671,research
Magicicada septendecim,2021-06-12,-77.0818111111,38.8950166667,research
Magicicada septendecim,2021-06-12,-77.0820138889,38.8951138889,research
Magicicada septendecim,2021-06-12,-77.0860138889,38.8935083333,research
Magicicada septendecim,2021-06-12,-77.0866833333,38.8931861111,research
Magicicada septendecim,2021-06-12,-77.0866833333,38.8931861111,research
Magicicada septendecim,2021-06-12,-77.0866833333,38.8931861111,research
Magicicada septendecim,2021-06-12,-77.087525,38.8930777778,research
Magicicada,2021-06-12,-76.8075291,39.0974849822,research
Magicicada septendecim,2021-06-12,-77.0958944444,38.8909388889,research
Magicicada septendecim,2021-06-12,-77.0953833333,38.8907555556,research
Magicicada septendecim,2021-06-12,-77.092525,38.8920888889,research
Magicicada cassinii,2021-06-12,-76.8292519722,39.136456,research
Magicicada,2021-06-12,-83.0677406117,40.3028008885,research
Magicicada septendecim,2021-06-12,-77.0907694444,38.8927694444,research
Magicicada septendecim,2021-06-12,-77.0907694444,38.8927694444,research
Magicicada septendecim,2021-06-12,-77.0895916667,38.8926444444,research
Magicicada cassinii,2021-06-12,-77.08705,38.8932527778,research
Magicicada septendecim,2021-06-12,-74.6361466667,40.376525,research
Magicicada,2021-06-12,-86.9986339286,38.1211709866,needs_id
Magicicada,2021-06-12,-76.8291008,39.1383197997,needs_id
Magicicada septendecim,2021-06-12,-76.8291569722,39.138311,research
Magicicada cassinii,2021-06-12,-76.8292160997,39.1372660997,research
Magicicada cassinii,2021-06-12,-84.1875,39.856545,research
Magicicada septendecim,2021-06-12,-78.0654305556,39.0636777778,research
Magicicada septendecim,2021-06-12,-78.0635138889,39.0572777778,research
Magicicada septendecim,2021-06-12,-77.3259583333,39.242711666700004,research
Magicicada,2021-06-12,-76.5224510917,39.0440374594,needs_id
Magicicada,2021-06-12,-75.225685062,40.4721422587,research
Magicicada septendecim,2021-06-12,-76.5224449063,39.0440462955,research
Magicicada,2021-06-11,-84.5398232,39.8356260997,needs_id
Magicicada cassinii,2021-06-12,-83.4612283333,40.1534361667,research
Magicicada cassinii,2021-06-12,-74.6753916667,40.3332466667,research
Magicicada cassinii,2021-06-12,-76.826693,39.1365419722,research
Magicicada,2021-06-06,-86.8572833333,39.6383966667,needs_id
Magicicada septendecim,2021-06-12,-78.0958251953,39.1755867004,research
Magicicada cassinii,2021-06-12,-84.1637488074,36.0118018758,research
Magicicada,2021-06-12,-77.0576397742,38.7624878807,needs_id
Magicicada,2021-06-12,-76.5778366667,40.3037716667,research
Magicicada,2021-06-12,-84.1633981944,36.0117862097,research
Magicicada septendecim,2021-06-12,-77.0251377207,39.0604293089,research
Magicicada,2021-06-12,-76.8629915213,39.1525059543,needs_id
Magicicada,2021-06-12,-76.8195584063,39.1840879814,needs_id
Magicicada septendecim,2021-06-12,-77.035194,39.059514,research
Magicicada cassinii,2021-06-12,-83.2560694032,39.9996925146,research
Magicicada cassinii,2021-06-05,-77.106216,38.822623,needs_id
Magicicada cassinii,2021-06-12,-77.2791619349,38.8839878443,research
Magicicada,2021-06-10,-77.3790883333,39.1582971667,needs_id
Magicicada septendecim,2021-06-12,-76.8683125,40.365369,research
Magicicada septendecim,2021-06-12,-83.5427009722,35.9580479722,research
Magicicada,2021-06-12,-75.09683389,40.42909324,research
Magicicada septendecim,2021-06-12,-77.1861431118,39.1668139123,research
Magicicada cassinii,2021-06-12,-77.1436514836,39.0315424677,research
Magicicada,2021-06-12,-84.3501526862,39.4170204313,needs_id
Magicicada septendecim,2021-06-05,-77.106782,38.821045,research
Magicicada,2021-06-12,-86.5736518825,38.8281473858,needs_id
Magicicada,2021-06-12,-84.34907235,39.42075825,needs_id
Magicicada septendecim,2021-06-12,-76.5943968433,39.243041485,needs_id
Magicicada septendecim,2021-06-12,-75.8794123829,40.3560193167,research
Magicicada septendecim,2021-06-12,-75.8794123829,40.3560193167,research
Magicicada cassinii,2021-06-10,-83.0700700125,40.1393695273,research
Magicicada,2021-06-12,-86.0197,39.8728,needs_id
Magicicada,2021-06-12,-76.5942196517,39.2430601533,needs_id
Magicicada septendecim,2021-06-12,-76.9159999397,40.536456476,research
Magicicada,2021-06-12,-84.3760757446,39.4422798157,needs_id
Magicicada septendecula,2021-06-12,-76.963803385,38.9487749936,research
Magicicada cassinii,2021-06-12,-76.828849,39.136606,research
Magicicada septendecim,2021-06-12,-75.7794739722,39.536763,casual
Magicicada,2021-06-12,-83.53726575,35.95798657,research
Magicicada,2021-06-12,-83.54436495,35.72717897,needs_id
Magicicada,2021-06-12,-86.0194416667,39.8729,needs_id
Magicicada septendecim,2021-06-12,-75.053266,40.4216304,research
Magicicada septendecim,2021-06-12,-74.6701173978,40.3582805038,research
Magicicada,2021-06-12,-77.32529193,39.70406775,needs_id
Magicicada,2021-06-12,-86.3339383333,39.5936166667,research
Magicicada septendecim,2021-06-12,-83.0255355835,40.151889801,research
Magicicada septendecim,2021-06-12,-77.218557,39.269077,research
Magicicada cassinii,2021-06-12,-75.1377849722,38.2373389722,research
Magicicada,2021-06-12,-83.075910716,40.1570212902,research
Magicicada septendecim,2021-06-12,-84.0986741334,34.9569857518,research
Magicicada cassinii,2021-06-12,-77.6215566667,38.9697133333,research
Magicicada cassinii,2021-06-12,-82.6252409073,36.0546504054,research
Magicicada septendecula,2021-06-12,-82.6742880846,36.1776391248,research
Magicicada,2021-06-12,-77.0587646311,38.9171961171,research
Magicicada,2021-06-12,-76.6812365782,39.033017722,research
Magicicada,2021-06-11,-76.5285389722,38.7875009722,needs_id
Magicicada septendecim,2021-06-12,-75.8193812147,39.7092733149,research
Magicicada septendecim,2021-06-12,-76.7978888952,39.2680011895,research
Magicicada cassinii,2021-06-12,-77.1201638333,39.18983,research
Magicicada septendecim,2021-06-12,-81.0688658825,36.1333793719,research
Magicicada,2021-06-12,-83.6232578748,40.5696112103,needs_id
Magicicada septendecim,2021-06-12,-75.7464428974,39.6062092575,research
Magicicada,2021-06-12,-84.6075283333,34.65403,needs_id
Magicicada septendecim,2021-06-12,-84.606155,34.6535533333,research
Magicicada septendecim,2021-06-10,-76.960200413,38.9444644832,research
Magicicada,2021-06-12,-78.5587189347,38.5239015276,research
Magicicada septendecim,2021-06-11,-86.0590528333,39.89075,needs_id
Magicicada,2021-06-12,-76.8255388,39.1363385,research
Magicicada,2021-06-06,-82.7653447401,35.9798224848,needs_id
Magicicada septendecim,2021-06-12,-76.1678,39.6498,research
Magicicada septendecim,2021-06-12,-77.0412944444,38.7919611111,research
Magicicada septendecim,2021-06-12,-77.5357283333,39.6644583333,research
Magicicada septendecim,2021-06-12,-77.0432611111,38.8061305556,research
Magicicada cassinii,2021-06-12,-85.703929,38.227783,research
Magicicada septendecim,2021-06-12,-85.7044,38.227463,research
Magicicada cassinii,2021-06-12,-85.704701,38.2272749722,research
Magicicada,2021-06-12,-76.1652971667,39.6470616667,needs_id
Magicicada septendecim,2021-06-12,-78.28111333,39.71733,research
Magicicada septendecim,2021-06-12,-85.704778,38.2274049722,research
Magicicada cassinii,2021-06-10,-77.1411132657,38.9524268701,research
Magicicada septendecim,2021-06-12,-77.4573966667,37.6899383333,research
Magicicada,2021-06-11,-77.9755083333,38.9903633333,needs_id
Magicicada,2021-06-12,-77.7325283333,39.3228216667,research
Magicicada,2021-06-12,-76.5476133333,39.2954166667,research
Magicicada,2021-06-12,-76.5502934837,39.0831238912,research
Magicicada,2021-06-12,-87.9775159758,42.0515995696,needs_id
Magicicada,2021-06-12,-77.496575000000007,39.01610555,needs_id
Magicicada,2021-06-12,-84.215699,40.0387509722,research
Magicicada septendecim,2021-06-12,-77.4307367206,38.8607752006,research
Magicicada,2021-06-12,-77.2656466455,38.9666413527,needs_id
Magicicada,2021-06-12,-77.5189801319,39.1547255579,research
Magicicada,2021-06-12,-76.865525,40.3559283333,needs_id
Magicicada septendecula,2021-06-12,-77.4307035282,38.860858482,research
Magicicada,2021-06-12,-77.0528721667,38.9593716667,needs_id
Magicicada,2021-06-12,-82.9284127493,40.2217452582,needs_id
Magicicada,2021-06-10,-84.683470709,41.6979943235,needs_id
Magicicada,2021-06-07,-87.0324860886,40.4516398233,needs_id
Magicicada cassinii,2021-06-12,-77.1414068244,39.1857740138,research
Magicicada septendecim,2021-06-12,-77.1414296806,39.0325349765,research
Magicicada,2021-06-08,-76.794525,39.2683616667,needs_id
Magicicada,2021-06-05,-84.5908889771,39.2190551758,needs_id
Magicicada septendecim,2021-06-12,-83.6635434017,42.2555930684,research
Magicicada septendecim,2021-06-05,-76.692504622,38.8010577021,needs_id
Magicicada cassinii,2021-06-12,-83.253075,39.98888,research
Magicicada cassinii,2021-06-12,-77.5285939314,39.1315799347,research
Magicicada septendecim,2021-06-12,-77.2482070923,38.9902610779,research
Magicicada septendecim,2021-06-12,-77.0432392805,39.0761676372,research
Magicicada septendecim,2021-06-05,-76.6917435452,38.8026167997,needs_id
Magicicada,2021-06-12,-76.9540866667,38.95412,needs_id
Magicicada septendecim,2021-06-05,-76.6917743906,38.8026079161,needs_id
Magicicada septendecim,2021-06-12,-76.9554966667,38.9544,research
Magicicada septendecim,2021-06-05,-76.690897,38.8022769722,needs_id
Magicicada septendecim,2021-06-12,-74.6542836241,40.3517657394,research
Magicicada septendecim,2021-06-05,-76.6908049722,38.802331,needs_id
Magicicada,2021-06-12,-86.5895725075,39.0743279535,needs_id
Magicicada septendecim,2021-06-12,-84.549659599699993,34.8120886997,research
Magicicada,2021-06-12,-77.5358441938,39.2120651901,casual
Magicicada septendecim,2021-06-06,-78.5331016944,39.6481041389,research
Magicicada septendecim,2021-06-04,-76.948534213,38.9864950747,research
Magicicada septendecim,2021-06-05,-78.0047636944,39.6098171389,research
Magicicada septendecim,2021-06-05,-78.4283772778,39.6455239444,research
Magicicada cassinii,2021-06-04,-77.3805744722,39.0799896667,research
Magicicada,2021-06-04,-76.9420335442,38.9883909741,needs_id
Magicicada septendecim,2021-06-02,-76.9381091371,38.9863097821,research
Magicicada septendecim,2021-06-02,-76.9355985895,38.9866751548,needs_id
Magicicada,2021-06-12,-77.5362112373,39.2132415483,needs_id
Magicicada septendecim,2021-06-12,-76.9569942,38.624233,research
Magicicada,2021-06-12,-77.4034990557,38.7693792908,needs_id
Magicicada septendecim,2021-06-12,-77.0316848755,38.891418457,research
Magicicada,2021-06-12,-90.5336455817,38.5418527924,needs_id
Magicicada,2021-06-12,-90.5250566611,38.5304516187,needs_id
Magicicada septendecim,2021-06-12,-77.0654067993,38.9387397766,research
Magicicada septendecim,2021-06-12,-76.8489227295,39.0669746399,casual
Magicicada,2021-06-12,-84.6604329404,39.0604867824,needs_id
Magicicada,2021-06-12,-77.5667953491,39.1131744385,needs_id
Magicicada,2021-06-08,-76.6723033333,38.9981383333,needs_id
Magicicada septendecim,2021-06-06,-76.51,38.9308444444,research
Magicicada septendecim,2021-06-07,-77.0658055556,38.9483388889,research
Magicicada septendecim,2021-06-12,-74.797594864,40.3326170985,casual
Magicicada,2021-06-12,-77.5146283199,38.8929942249,needs_id
Magicicada,2021-06-12,-77.5803192186,38.8128601068,needs_id
Magicicada septendecim,2021-06-10,-74.709795,40.4076883333,needs_id
Magicicada,2021-06-12,-76.7758588189,38.8212002794,needs_id
Magicicada septendecim,2021-06-12,-77.04288891,39.02795225,research
